Bug ID,Component,Severity,Priority,OS,Assignee
806741,Private Browsing,normal, --,Mac OS X,raymond
806742,Private Browsing,normal, --,Mac OS X,andres
806743,Private Browsing,normal, --,Mac OS X,andres
806744,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806746,Private Browsing,normal, --,Mac OS X,ehsan
807215,SocialAPI,normal, --,Windows XP,nobody
807217,SocialAPI,normal, --,All,mixedpuppy
807225,SocialAPI,normal, --,Windows XP,nobody
807357,Installer,normal, --,Windows 7,netzen
807422,SocialAPI,normal, --,All,jaws
807531,Menus,normal, --,All,markh
807532,SocialAPI,normal, --,All,felipc
807701,Menus,trivial, --,All,ananuti
807923,Extension Compatibility,critical, --,Windows 7,nobody
807935,SocialAPI,normal, --,All,markh
807981,SocialAPI: Providers,normal, --,All,nobody
807997,SocialAPI,normal, --,All,markh
808001,SocialAPI,normal, --,All,markh
808110,Installer,normal, --,All,netzen
808171,SocialAPI,normal, --,All,markh
808215,SocialAPI,normal, --,All,markh
808235,SocialAPI,normal, --,All,markh
808243,SocialAPI,normal, --,Windows 7,markh
808377,SocialAPI,normal, --,All,markh
808422,SocialAPI,normal, --,All,markh
808484,SocialAPI,normal, --,All,markh
808489,Installer,normal, --,Windows 7,nobody
808501,SocialAPI,normal, --,All,jaws
808720,Installer,normal, --,Windows XP,netzen
809085,SocialAPI,normal, --,All,mixedpuppy
809094,Preferences,normal, --,All,mconnor
809123,Session Restore,normal, --,Windows 8,vladimir
809258,SocialAPI,normal, --,Windows 7,markh
809274,SocialAPI,normal, --,All,markh
809694,SocialAPI,normal, --,All,mixedpuppy
809733,SocialAPI,normal, --,All,markh
810107,PDF Viewer,normal, --,All,ryanvm
810180,Private Browsing,normal, --,Linux,ehsan
810419,SocialAPI,normal, --,All,jaws
810509,Installer,normal, --,All,robert.strong.bugs
811112,SocialAPI,normal, --,All,mixedpuppy
811120,Installer,normal, --,All,netzen
811143,SocialAPI,normal, --,All,markh
811247,SocialAPI,normal, --,All,felipc
811514,SocialAPI,normal, --,All,mcastelluccio
811573,Installer,normal, --,Windows 7,robert.strong.bugs
811646,Installer,normal, --,Windows 7,netzen
811835,SocialAPI,normal, --,All,jaws
812108,SocialAPI,normal, --,All,markh
812223,Installer,normal, --,All,robert.strong.bugs
812682,Search,normal, --,All,ewong3
812823,PDF Viewer,normal, --,All,ryanvm
812905,SocialAPI,normal, --,All,nobody
813215,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
813316,SocialAPI,normal, --,Mac OS X,felipc
813383,SocialAPI,normal, --,All,jaws
813436,SocialAPI,normal, --,All,markh
813533,Private Browsing,normal, --,Mac OS X,josh
813550,Location Bar,normal, --,All,dao+bmo
813569,Installer,normal, --,Windows 8,robert.strong.bugs
813763,Extension Compatibility,normal, --,All,nobody
813789,SocialAPI,normal, --,All,markh
813834,SocialAPI,normal, --,All,m_kato
814096,Extension Compatibility,critical, --,Mac OS X,nobody
814269,SocialAPI,normal, --,All,markh
814275,Private Browsing,normal, --,Mac OS X,josh
814404,SocialAPI,normal, --,Mac OS X,gavin.sharp
814513,Private Browsing,normal, --,Linux,josh
814686,PDF Viewer,normal, --,All,nobody
814705,Preferences,normal, --,Linux,ehsan
814707,PDF Viewer,normal, --,All,nobody
814749,Private Browsing,normal, --,Mac OS X,andres
814786,Location Bar,normal, --,All,nobody
814838,Extension Compatibility,critical, --,Mac OS X,jorge
814986,SocialAPI,normal, --,All,markh
815000,SocialAPI,normal, --,All,markh
815042,SocialAPI,normal, --,All,markh
815221,Search,normal, --,All,nobody
815229,Private Browsing,normal, --,Linux,josh
815333,Extension Compatibility,normal, --,All,nobody
815475,PDF Viewer,normal, --,Windows 8.1,netzen
815718,PDF Viewer,normal, --,Mac OS X,bdahl
815733,Private Browsing,normal, --,Mac OS X,nobody
815847,Private Browsing,critical, --,All,ehsan
816021,Search,normal, --,All,nobody
816524,Session Restore,normal, --,Mac OS X,andres
816527,Private Browsing,normal, --,Windows 7,ehsan
816580,Extension Compatibility,normal, --,Mac OS X,nobody
816914,Private Browsing,trivial, --,Mac OS X,ehsan
816936,Private Browsing,normal, --,Mac OS X,ehsan
817292,Session Restore,normal, --,Mac OS X,ehsan
817417,Private Browsing,normal, --,Mac OS X,ehsan
817422,Menus,normal, --,Windows 7,ehsan
817423,Private Browsing,normal, --,Mac OS X,ehsan
817448,SocialAPI,normal, --,All,gavin.sharp
817463,Private Browsing,normal, --,Mac OS X,ehsan
817472,Private Browsing,normal, --,Mac OS X,andres
817477,Private Browsing,normal, --,All,ehsan
817723,Installer,normal, --,Windows 7,robert.strong.bugs
817782,SocialAPI,normal, --,All,markh
817790,SocialAPI,normal, --,All,markh
817924,PDF Viewer,normal, --,All,ryanvm
817931,Session Restore,normal, --,Mac OS X,ehsan
817932,Private Browsing,normal, --,Mac OS X,ehsan
818459,Private Browsing,normal, --,Mac OS X,ehsan
818675,SocialAPI,normal, --,All,mixedpuppy
818698,SocialAPI,normal, --,All,nobody
818732,Private Browsing,normal, --,Mac OS X,ehsan
818800,Private Browsing,normal, --,Mac OS X,ehsan
819141,SocialAPI,normal, --,All,nobody
819202,Private Browsing,normal, --,All,ehsan
819274,Private Browsing,major, --,All,ehsan
819378,Extension Compatibility,normal, --,Linux,nobody
819510,Private Browsing,normal, --,Windows 7,bellindira
819561,Private Browsing,normal, --,Mac OS X,nobody
820009,PDF Viewer,major, --,Windows 7,nobody
820120,Private Browsing,normal, --,All,ehsan
820273,SocialAPI,normal, --,All,gavin.sharp
820489,SocialAPI,normal, --,All,gavin.sharp
820601,SocialAPI,normal, --,Mac OS X,mixedpuppy
820610,SocialAPI,normal, --,Mac OS X,mixedpuppy
820653,SocialAPI,normal, --,All,markh
820743,SocialAPI,normal, --,Linux,nobody
820835,SocialAPI,normal, --,All,markh
821073,SocialAPI,normal, --,Mac OS X,mixedpuppy
821178,Private Browsing,normal, --,Mac OS X,andres
821208,SocialAPI,normal, --,Mac OS X,markh
821262,SocialAPI,normal, --,All,markh
821724,Private Browsing,normal, --,All,evilpies
822008,Private Browsing,normal, --,Mac OS X,ehsan
822016,Private Browsing,normal, --,Mac OS X,ehsan
822017,Private Browsing,normal, --,Mac OS X,ehsan
822019,Private Browsing,normal, --,Mac OS X,ehsan
822020,Private Browsing,normal, --,Mac OS X,ehsan
822035,Private Browsing,normal, --,Windows XP,josh
822093,Private Browsing,normal, --,All,andres
822330,Private Browsing,normal, --,Windows 7,ehsan
822366,Security,normal, --,All,tanvi
822371,Security,normal, --,All,tanvi
822373,Security,normal, --,All,tanvi
822508,SocialAPI,normal, --,All,markh
823574,Private Browsing,normal, --,Mac OS X,andres
823580,Private Browsing,normal, --,Mac OS X,ehsan
823706,PDF Viewer,normal, --,Linux,nobody
823732,Private Browsing,normal, --,Mac OS X,ehsan
823735,Private Browsing,normal, --,Mac OS X,andres
823739,Private Browsing,normal, --,Mac OS X,andres
823945,Private Browsing,normal, --,Mac OS X,ehsan
823949,Private Browsing,normal, --,Mac OS X,ehsan
823973,Shell Integration,normal, --,Linux,chrisccoulson
824036,Private Browsing,normal, --,Mac OS X,andres
824107,Session Restore,major, --,Windows XP,morac99-firefox2
824164,SocialAPI,normal, --,Mac OS X,mixedpuppy
824174,PDF Viewer,normal, --,All,ryanvm
824493,Private Browsing,normal, --,Linux,andres
824785,SocialAPI,normal, --,All,markh
824800,SocialAPI,normal, --,All,markh
824887,Location Bar,major, --,Windows 7,dao+bmo
825295,Private Browsing,normal, --,Mac OS X,ehsan
826037,Private Browsing,normal, --,All,ehsan
826160,SocialAPI,normal, --,All,markh
826311,Private Browsing,normal, --,All,raymond
826371,Private Browsing,normal, --,Windows XP,ehsan
826938,PDF Viewer,normal, --,Mac OS X,bdahl
827460,Keyboard Navigation,normal, --,Mac OS X,nobody
828223,Search,normal, --,All,dteller
828228,Search,normal, --,All,dteller
828284,Shell Integration,normal, --,Windows XP,no52fear
828474,SocialAPI: Providers,normal, --,All,nobody
828775,SocialAPI,normal, --,All,markh
828778,SocialAPI,normal, --,All,mixedpuppy
829180,Private Browsing,normal, --,All,ehsan
829184,Preferences,normal, --,All,gps
829383,Private Browsing,normal, --,Linux,josh
829416,SocialAPI,normal, --,All,jaws
829568,Private Browsing,major, --,Windows 7,andres
829826,PDF Viewer,normal, --,Other,nobody
829829,Installer,normal, --,Windows 7,ehsan
829868,SocialAPI,normal, --,Mac OS X,nobody
829995,Migration,normal, --,Windows XP,MattN+bmo
830418,Menus,normal, --,All,mconnor
830498,Preferences,normal, --,All,mconnor
830623,SocialAPI,major, --,Mac OS X,nobody
830652,Private Browsing,normal, --,Windows 7,ehsan
830656,Session Restore,normal, --,All,ttaubert
830703,Private Browsing,normal, --,Linux,raymond
831489,SocialAPI,normal, --,All,markh
831593,Installer,normal, --,Windows 7,robert.strong.bugs
831605,Untriaged,normal, --,Windows 7,nobody
832325,Private Browsing,normal, --,Windows 8,ehsan
832570,SocialAPI,normal, --,Mac OS X,nobody
832811,SocialAPI,normal, --,All,markh
832943,SocialAPI,normal, --,Windows 7,mixedpuppy
832995,PDF Viewer,normal, --,All,ryanvm
833286,Session Restore,normal, --,All,yzenevich
833292,SocialAPI,normal, --,All,markh
833943,Migration,normal, --,All,gijskruitbosch+bugs
834034,Migration,normal, --,All,gijskruitbosch+bugs
834830,Security,normal, --,All,ttaubert
834836,Security,normal, --,All,tanvi
835111,SocialAPI,normal, --,All,markh
835435,SocialAPI,normal, --,All,jmathies
835661,PDF Viewer,normal, --,All,nobody
835907,Preferences,normal, --,Windows 7,dao+bmo
835924,SocialAPI,normal, --,All,markh
835954,PDF Viewer,normal, --,All,ryanvm
836044,Installer,normal, --,Windows 7,robert.strong.bugs
836452,SocialAPI,normal, --,All,mixedpuppy
836764,Location Bar,normal, --,All,bwinton
836766,SocialAPI,normal, --,All,mixedpuppy
836912,Session Restore,normal, --,All,dteller
837027,SocialAPI,normal, --,All,markh
837208,Private Browsing,normal, --,All,ttaubert
837462,PDF Viewer,normal, --,Windows Vista,nobody
837578,SocialAPI,normal, --,All,markh
837729,SocialAPI,normal, --,All,jfkthame
838313,PDF Viewer,normal, --,Mac OS X,nobody
838359,Security,normal, --,All,tanvi
838552,Session Restore,trivial, --,All,florian
838969,SocialAPI,normal, --,All,markh
839089,PDF Viewer,normal, --,All,nobody
839627,PDF Viewer,normal, --,All,ryanvm
839670,Search,minor, --,All,joshua.kalpin
839880,PDF Viewer,normal, --,Linux,nobody
840641,Security,normal, --,All,tanvi
840697,Menus,normal, --,All,mconley
840699,File Handling,normal, --,All,raymond
840705,File Handling,normal, --,All,raymond
840739,Private Browsing,normal, --,Windows 7,josh
840832,SocialAPI,normal, --,All,markh
840854,SocialAPI,normal, --,Mac OS X,markh
840870,SocialAPI,normal, --,All,mixedpuppy
840872,SocialAPI,normal, --,All,markh
840901,Extension Compatibility,critical, --,Windows 8,nobody
841212,Preferences,normal, --,Linux,mmc.bugzilla
841413,Private Browsing,normal, --,Mac OS X,ehsan
842087,PDF Viewer,normal, --,All,ryanvm
842198,Security,normal, --,All,bugzilla
842228,Installer,normal, --,Windows XP,bzhao
842513,Session Restore,normal, --,All,ttaubert
842589,PDF Viewer,normal, --,Windows 7,ydelendik
842657,Preferences,normal, --,All,ian.melven
842775,Extension Compatibility,normal, --,Windows XP,nobody
842916,PDF Viewer,normal, --,Windows 7,nobody
843050,PDF Viewer,normal, --,All,nobody
843090,PDF Viewer,normal, --,Windows XP,nobody
843166,PDF Viewer,normal, --,Linux,nobody
843247,Private Browsing,normal, --,Mac OS X,josh
843342,PDF Viewer,normal, --,Windows XP,bdahl
843349,PDF Viewer,normal, --,Linux,nobody
843370,PDF Viewer,normal, --,Linux,nobody
843454,PDF Viewer,normal, --,Windows 7,nobody
843520,PDF Viewer,normal, --,Windows 7,nobody
843540,Security,normal, --,Windows 8,tanvi
843558,PDF Viewer,normal, --,Windows 7,nobody
843653,PDF Viewer,normal, --,Linux,nobody
843862,SocialAPI,normal, --,Mac OS X,nobody
844012,Extension Compatibility,critical, --,Mac OS X,nobody
844561,Private Browsing,normal, --,All,josh
844671,Private Browsing,minor, --,All,josh
845055,Page Info Window,minor, --,All,yosy101
845063,Private Browsing,normal, --,Mac OS X,ehsan
845151,SocialAPI,normal, --,Mac OS X,mixedpuppy
845341,Private Browsing,normal, --,Mac OS X,ehsan
845681,Session Restore,normal, --,Mac OS X,ttaubert
845783,PDF Viewer,normal, --,Windows 7,ryanvm
846075,SocialAPI,normal, --,All,markh
846221,Preferences,normal, --,All,hsivonen
846334,SocialAPI,normal, --,Mac OS X,markh
846893,SocialAPI,normal, --,Linux,nobody
847094,SocialAPI,normal, --,All,markh
847124,SocialAPI,normal, --,Mac OS X,scaraveo
847170,PDF Viewer,normal, --,Linux,nobody
847955,Session Restore,normal, --,All,dao+bmo
847959,Private Browsing,normal, --,All,josh
848085,Session Restore,normal, --,All,yzenevich
848347,Private Browsing,normal, --,Windows 7,c.ascheberg
848641,PDF Viewer,normal, --,All,ryanvm
848794,Installer,blocker, --,Windows XP,robert.strong.bugs
848866,PDF Viewer,normal, --,Windows 7,ryanvm
848943,Search,normal, --,All,MattN+bmo
849216,SocialAPI,normal, --,Windows 7,markh
849347,SocialAPI,major, --,All,markh
849474,PDF Viewer,normal, --,All,nobody
849534,Extension Compatibility,normal, --,Windows 7,nobody
849723,Private Browsing,normal, --,All,josh
849810,SocialAPI,normal, --,All,markh
849903,PDF Viewer,normal, --,All,ydelendik
849939,PDF Viewer,normal, --,Windows 7,nobody
850077,SocialAPI,normal, --,Mac OS X,mixedpuppy
850110,Installer,normal, --,Windows 7,robert.strong.bugs
850221,Private Browsing,normal, --,Linux,josh
850349,Search,normal, --,All,MattN+bmo
850378,File Handling,normal, --,All,moz-ian
850425,SocialAPI,normal, --,Mac OS X,mixedpuppy
850435,Security,normal, --,All,dev.akhawe+mozilla
850721,SocialAPI,normal, --,Windows XP,markh
850947,SocialAPI,normal, --,Mac OS X,mixedpuppy
850967,SocialAPI,normal, --,Mac OS X,scaraveo
851010,File Handling,normal, --,All,fryn
851040,Search,normal, --,All,MattN+bmo
851105,Extension Compatibility,normal, --,All,nobody
851473,Private Browsing,normal, --,All,ehsan
851489,Private Browsing,major, --,Windows 7,josh
851630,Location Bar,major, --,All,gavin.sharp
851646,SocialAPI,normal, --,All,gavin.sharp
851653,SocialAPI,normal, --,All,mixedpuppy
851701,Preferences,normal, --,All,gijskruitbosch+bugs
851702,Preferences,normal, --,All,gijskruitbosch+bugs
851816,Private Browsing,minor, --,Linux,ehsan
851936,SocialAPI,normal, --,All,mixedpuppy
851967,Extension Compatibility,normal, --,Mac OS X,nobody
852017,Private Browsing,normal, --,Mac OS X,ehsan
852371,Session Restore,normal, --,Windows 7,jfkthame
852452,Session Restore,normal, --,All,dteller
852569,SocialAPI,normal, --,Mac OS X,mixedpuppy
852909,Menus,minor, --,All,hsivonen
852981,PDF Viewer,normal, --,All,ryanvm
853151,SocialAPI,normal, --,All,mixedpuppy
853435,Extension Compatibility,normal, --,Windows 7,nobody
853642,SocialAPI,normal, --,Mac OS X,scaraveo
853779,Session Restore,normal, --,All,ttaubert
854114,Extension Compatibility,normal, --,Linux,nobody
854175,Private Browsing,minor, --,Windows 7,c.ascheberg
854303,PDF Viewer,normal, --,Windows 7,nobody
854478,Search,normal, --,All,gavin.sharp
854497,SocialAPI,normal, --,Mac OS X,nobody
854926,Private Browsing,normal, --,All,josh
855389,SocialAPI,normal, --,Mac OS X,mixedpuppy
855976,Extension Compatibility,normal, --,Linux,kmaglione+bmo
856366,Private Browsing,normal, --,All,adw
856383,PDF Viewer,normal, --,All,ryanvm
856479,SocialAPI,normal, --,Mac OS X,mixedpuppy
856586,Private Browsing,normal, --,All,felipc
856772,SocialAPI,normal, --,Mac OS X,mixedpuppy
857236,Preferences,normal, --,Mac OS X,cers
857308,Extension Compatibility,normal, --,All,nobody
857427,Private Browsing,normal, --,Mac OS X,ehsan
857672,Location Bar,normal, --,Windows XP,dteller
857923,SocialAPI,normal, --,All,mixedpuppy
858321,SocialAPI,normal, --,Mac OS X,mixedpuppy
858663,SocialAPI,normal, --,All,mixedpuppy
858704,SocialAPI,normal, --,Mac OS X,mixedpuppy
858809,Search,normal, --,All,margaret.leibovic
858816,SocialAPI,normal, --,All,mixedpuppy
858868,SocialAPI,normal, --,Mac OS X,mixedpuppy
858916,Private Browsing,normal, --,Windows 7,avinash
859326,Private Browsing,normal, --,Mac OS X,ehsan
859586,Extension Compatibility,normal, --,All,wmccloskey
859604,Installer,normal, --,Windows 7,robert.strong.bugs
859715,SocialAPI,critical, --,Mac OS X,mixedpuppy
859988,SocialAPI,normal, --,All,mixedpuppy
860004,Installer,normal, --,Windows 7,robert.strong.bugs
860033,Preferences,normal, --,All,gijskruitbosch+bugs
860119,Search,normal, --,All,mdeboer
860176,SocialAPI,normal, --,All,markh
860421,SocialAPI,normal, --,Linux,mixedpuppy
860560,Search,normal, --,All,mdeboer
860897,Installer,normal, --,Windows 7,robert.strong.bugs
861164,Search,normal, --,All,mark.finkle
861399,PDF Viewer,normal, --,All,ryanvm
861409,Session Restore,normal, --,All,ttaubert
861633,Preferences,minor, --,All,rsx11m.pub
862143,Search,normal, --,All,gavin.sharp
862179,Search,normal, --,All,raymond
862217,PDF Viewer,normal, --,All,moz.mihaelav
862314,SocialAPI,normal, --,Mac OS X,mixedpuppy
862371,Session Restore,normal, --,All,ioana_damy
862401,Search,normal, --,All,mdeboer
862442,Session Restore,normal, --,All,ttaubert
862549,PDF Viewer,normal, --,Linux,nobody
862567,SocialAPI,normal, --,Mac OS X,mixedpuppy
862998,Tours,normal, --,All,blair
863227,Session Restore,normal, --,All,ttaubert
863753,Menus,normal, --,All,mconley
863780,Private Browsing,normal, --,All,mconley
864041,Session Restore,trivial, --,All,ny.nathan.yee
864107,Session Restore,normal, --,All,jfkthame
864250,PDF Viewer,normal, --,All,moz.mihaelav
864505,SocialAPI,normal, --,Mac OS X,mixedpuppy
864711,Session Restore,normal, --,Linux,ttaubert
864731,Session Restore,normal, --,All,nobody
864894,SocialAPI,normal, --,Mac OS X,mixedpuppy
865126,PDF Viewer,normal, --,Other,nobody
865127,Session Restore,normal, --,All,ttaubert
865218,Search,normal, --,All,mozilla
865352,Security,normal, --,All,tanvi
865798,SocialAPI,normal, --,Mac OS X,mixedpuppy
865807,PDF Viewer,normal, --,Linux,nobody
